LA Name,School Name,Address 1,Address 2,Address 3,Post code,Phone
 North Ayrshire , Ardeer Primary School , Clark Crescent , -   , STEVENSTON , KA20 3LZ , 01294 469785 
 North Ayrshire , Hayocks Primary School , Lumsden Place , -   , STEVENSTON , KA20 4HG , 01294 465283 
 North Ayrshire , Glencairn Primary School , New Street , -   , STEVENSTON , KA20 3HQ , 01294 464376 
 North Ayrshire , St John's Primary School , Morrison Avenue , -   , STEVENSTON , KA20 4HH , 01294 464557 
 North Ayrshire , West Kilbride Primary School , Hunterston Road , -   , WEST KILBRIDE , KA23 9EX , 01294 822353 
 North Ayrshire , Garnock Community Campus , Beith Road , -   , GLENGARNOCK , KA14 3BF , 01505 682685 
 North Ayrshire , Kelburn Primary School , Moorburn Road , -   , LARGS , KA30 9HT , 01475 675216 
 North Ayrshire , Whitehirst Park Primary , Stevenston Road , -   , KILWINNING , KA13 6NQ , 01294 554538 
 North Ayrshire , St Luke's Primary School , Pennyburn Road , -   , KILWINNING , KA13 6LF , 01294 552131 
 North Ayrshire , St Mark's Primary School , Clark Drive , -   , IRVINE , KA12 0NS , 01294 271167 
 North Ayrshire , Brisbane Primary School , Holehouse Road , -   , LARGS , KA30 9DZ , 01475 686601 
 North Ayrshire , Cumbrae Primary School , Bute Terrace , -   , MILLPORT , KA28 0BB , 01475 530343 
 North Ayrshire , Annick Primary School , Bensley Rise , Girdle Toll , IRVINE , KA11 1BQ , 01294 211654 
 North Ayrshire , Lamlash Primary School , McKelvie Road , Lamlash , ISLE OF ARRAN , KA27 8NP , 01770 600527 
 North Ayrshire , St John Ogilvie Primary School , 13 Towerlands Farm Road , Bourtreehill , IRVINE , KA11 1PZ , 01294 218823 
 North Ayrshire , Caledonia Primary School , Campbell Avenue , -   , SALTCOATS , KA21 5AF , 01294 472092 
 North Ayrshire , Lawthorn Primary School , Lochlibo Road , Lawthorn , IRVINE , KA11 2AF , 01294 224548 
 East Ayrshire , St Andrew's Primary School , c/o St Joseph's Campus , Grassyards Road , KILMARNOCK , KA3 7SL , 01563 549549 
 East Ayrshire , Crosshouse Primary School , Playingfield Road , Crosshouse , -   , KA2 0JJ , 01563 521459 
 East Ayrshire , Darvel Primary School , Campbell Street East , Darvel , -   , KA17 0BP , 01560 320257 
 East Ayrshire , Dunlop Primary School , Main Street , Dunlop , -   , KA3 4AN , 01560 484098 
 East Ayrshire , Fenwick Primary School , 1 Kirkton Road , Fenwick , -   , KA3 6DH , 01560 600403 
 East Ayrshire , Galston Primary School , Western Road , Galston , -   , KA4 8BG , 01563 820221 
 East Ayrshire , St Sophia's Primary School , Nelville Drive , Galston , -   , KA4 8BN , 01563 820521 
 East Ayrshire , Hurlford Primary School , Union Street , Hurlford , -   , KA1 5BT , 01563 525098 
 East Ayrshire , Annanhill Primary School , Beech Avenue , Kilmarnock , -   , KA1 2EW , 01563 549988 
 East Ayrshire , Bellfield Primary School , Tinto Avenue , Kilmarnock , -   , KA1 3RA , 01563 521727 
 East Ayrshire , Hillhead Primary School , 2 Kilmaurs Road , Kilmarnock , -   , KA3 1QJ , 01563 521504 
 East Ayrshire , Kirkstyle Primary School , Carron Avenue , Kilmarnock , -   , KA1 3NF , 01563 522321 
 East Ayrshire , Loanhead Primary School , Dick Road , Kilmarnock , -   , KA1 3AP , 01563 522938 
 East Ayrshire , Mount Carmel Primary School , Meiklewood Road , Kilmarnock , -   , KA3 2EL , 01563 525897 
 East Ayrshire , New Farm Primary School , Sutherland Drive , Kilmarnock , -   , KA3 7DF , 01563 523316 
 East Ayrshire , Onthank Primary School , Meiklewood Road , Kilmarnock , -   , KA3 2ES , 01563 525477 
 East Ayrshire , Shortlees Primary School , Blacksyke Avenue , Kilmarnock , -   , KA1 4SR , 01563 523817 
 East Ayrshire , Silverwood Primary School , Kennedy Drive , Kilmarnock , -   , KA3 7SZ , 01563 524400 
 East Ayrshire , Kilmaurs Primary School , 15 Sunnyside , Kilmaurs , -   , KA3 2RY , 01563 538388 
 East Ayrshire , Newmilns Primary School , Gilfoot , Newmilns , -   , KA16 9LP , 01560 320915 
 East Ayrshire , Lainshaw Primary School , Kilwinning Road , Stewarton , -   , KA3 3DL , 01560 483653 
 East Ayrshire , Nether Robertland Primary School , Pokelly Place , Stewarton , -   , KA3 5PF , 01560 482035 
 East Ayrshire , Gargieston Primary School , Dundonald Road , Kilmarnock , -   , KA1 1UG , 01563 533067 
 East Ayrshire , Onthank Gaelic Unit , Meiklewood Road , Kilmarnock , -   , KA3 2ES , 01563 525477 
 South Ayrshire , Annbank Primary School , 39 Annbank Road , Mossblown , AYR , KA6 5DZ , 01292 612493 
 South Ayrshire , Alloway Primary School , 16 Doonholm Road , Ayr , -   , KA7 4QQ , 01292 612490 
 South Ayrshire , Braehead Primary School , 15A Gould Street , Ayr , -   , KA8 9PJ , 01292 612713 
 South Ayrshire , Dalmilling Primary School , 4 Harthall , Ayr , -   , KA8 0PD , 01292 612736 
 South Ayrshire , Forehill Primary School , 24 Cessnock Place , Ayr , -   , KA7 3HR , 01292 612461 
 South Ayrshire , Grammar Primary School , 2 Midton Road , Ayr , -   , KA7 2SF , 01292 612489 
 South Ayrshire , Heathfield Primary School , Heathfield Road , Ayr , -   , KA8 9DR , 01292 612123 
 South Ayrshire , Holmston Primary School , Holmston Road , Ayr , -   , KA7 3BB , 01292 612705 
 South Ayrshire , St John's Primary School , 2A Whitletts Road , Ayr , -   , KA8 0JB , 01292 612711 
 South Ayrshire , Ballantrae Primary School , 4 Shellknowe , Ballantrae , GIRVAN , KA26 0NH , 01465 716803 
 South Ayrshire , Barr Primary School , Changue Road , Barr , GIRVAN , KA26 9TT , 01465 716804 
 South Ayrshire , Barrhill Primary School , Main Street , Barhill , -   , KA26 0PP , 01465 716805 
 South Ayrshire , Colmonell Primary School , Main Street , Colmonell , GIRVAN , KA26 0RY , 01465 716806 
 South Ayrshire , Coylton Primary School , 4A Main Road , Coylton , -   , KA6 6JP , 01292 612491 
 South Ayrshire , Crosshill Primary School , 49 Carrick Drive , Crosshill , MAYBOLE , KA19 7RH , 01655 885803 
 South Ayrshire , Dailly Primary School , 81 Main Street , Dailly , GIRVAN , KA26 9SB , 01465 716807 
 South Ayrshire , Doonfoot Primary School , 29A Abotts Way , Ayr , -   , KA7 4HJ , 01292 612702 
 South Ayrshire , Dundonald Primary School , Castle Drive , Dundonald , KILMARNOCK , KA2 9EP , 01292 690075 
 South Ayrshire , Fisherton Primary School , 4 Ayr Road , Dunure , AYR , KA7 4LQ , 01292 612049 
 South Ayrshire , Girvan Primary School , 7 Wesley Road , Girvan , -   , KA26 9DD , 01465 716801 
 South Ayrshire , Kirkmichael Primary School , Woodside Avenue , Kirkmichael , -   , KA19 7PP , 01655 885805 
 South Ayrshire , Maidens Primary School , 35A Shanter Road , Maidens , GIRVAN , KA26 9NL , 01655 885806 
 South Ayrshire , Cairn Primary School , 15 Kirkland Street , Maybole , -   , KA19 7HD , 01655 885802 
 South Ayrshire , Gardenrose Primary School , 19 Gardenrose Path , Maybole , AYRSHIRE , KA19 8AG , 01655 885804 
 South Ayrshire , St Cuthbert's Primary School , 65 Kirkland Street , Maybole , -   , KA19 7HD , 01655 885807 
 South Ayrshire , Minishant Primary School , Merrick Crescent , Minishant , -   , KA19 8ET , 01292 612144 
 South Ayrshire , Monkton Primary School , Station Road , Monkton , PRESTWICK , KA9 2RH , 01292 473456 
 South Ayrshire , Glenburn Primary School , Sherwood Road , Prestwick , -   , KA9 1EY , 01292 473452 
 South Ayrshire , Kingcase Primary School , Nursery Avenue , Prestwick , -   , KA9 2DG , 01292 473451 
 South Ayrshire , St Ninian's Primary School , 9A Adamton Road North , Prestwick , -   , KA9 2LJ , 01292 473457 
 South Ayrshire , Straiton Primary School , 27 Newton Stewart Road , Straiton , MAYBOLE , KA19 7NN , 01655 885808 
 South Ayrshire , Symington Primary School , Brewlands Road , Symington , KILMARNOCK , KA1 5QZ , 01292 690074 
 South Ayrshire , Tarbolton Primary School , 29 Montgomerie Street , Tarbolton , -   , KA5 5QL , 01292 612152 
 South Ayrshire , Troon Primary School , 37 Barassie Street , Troon , -   , KA10 6LX , 01292 690069 
 South Ayrshire , Barassie Primary School , 30 Burnfoot Avenue , Troon , -   , KA10 6RQ , 01292 690072 
 South Ayrshire , Muirhead Primary School , Buchan Road , Troon , -   , KA10 7BT , 01292 690033 
 South Ayrshire , St Patrick's Primary School , Academy Street , Troon , -   , KA10 6HR , 01292 690070 
 South Ayrshire , Kincaidston Primary School , 25 Cranesbill Court , Kincaidston , AYR , KA7 3YN , 01292 612492 
 South Ayrshire , Newton Primary School , 175A Russell Drive , Ayr , -   , KA8 8JL , 01292 612714 
 South Ayrshire , Struthers Primary School , 15A Staffin Road , Muirhead , TROON , KA10 7JB , 01292 690073 
 South Ayrshire , Sacred Heart Primary School , 17 Henrietta Street , Girvan , -   , KA26 9AW , 01465 716809 
 East Ayrshire , Auchinleck Primary School , Dalsalloch Road , Auchinleck , -   , KA18 2BU , 01290 420504 
 East Ayrshire , St Patrick's Primary School , Well Road , Auchinleck , -   , KA18 2LA , 01290 420957 
 East Ayrshire , Catrine Primary School , Fourfields , Catrine , -   , KA5 6PS , 01290 551436 
 East Ayrshire , Greenmill Primary School , 2 Barrhill Road , Cumnock , -   , KA18 1PG , 01290 421352 
 East Ayrshire , Logan Primary School , Logangate Terrace , Cumnock , -   , KA18 3HD , 01290 421916 
 East Ayrshire , Netherthird Primary School , Craigens Road , Cumnock , -   , KA18 3AN , 01290 421980 
 East Ayrshire , Bellsbank Primary School , Craiglea Crescent , Dalmellington , -   , KA6 7UA , 01292 550305 
 East Ayrshire , Dalrymple Primary School , Hillview , Dalrymple , -   , KA6 6PZ , 01292 560368 
 East Ayrshire , Drongan Primary School , Millmannoch Avenue , Drongan , -   , KA6 7BY , 01292 591291 
 East Ayrshire , Littlemill Primary School , Littlemill , Rankinston , -   , KA6 7HJ , 01292 590221 
 East Ayrshire , Mauchline Primary School , The Loan , Mauchline , -   , KA5 6AN , 01290 550306 
 East Ayrshire , New Cumnock Primary School , Castle , New Cumnock , -   , KA18 4AH , 01290 338404 
 East Ayrshire , Ochiltree Primary School , Main Street , Ochiltree , -   , KA18 2PE , 01290 700351 
 East Ayrshire , Patna Primary School , Whitehill Avenue , Patna , -   , KA6 7LY , 01292 531271 
 East Ayrshire , Sorn Primary School , 14 Main Street , Sorn , -   , KA5 6HU , 01290 551496 
 East Ayrshire , St Xavier's Primary School , Whitehill Avenue , Patna , -   , KA6 7LY , 01292 531279 
 East Ayrshire , Muirkirk Primary School , Burns Avenue , Muirkirk , -   , KA18 3RH , 01290 661350 
 East Ayrshire , Barshare Primary School , Dalgleish Avenue , Cumnock , -   , KA18 1QG , 01290 422212 
 East Ayrshire , Dalmellington Primary School , Ayr Road , Dalmellington , -   , KA6 7SJ , 01292 550364 
 North Lanarkshire , St Andrew's Primary School (Cumbernauld) , Eastfield Road , Cumbernauld , -   , G68 0EB , 01236 632111 
 West Dunbartonshire , Christie Park Primary School , Middleton Street , -   , ALEXANDRIA , G83 0DF , 01389 753699 
 West Dunbartonshire , Levenvale Primary School , Argyll Street , Levenvale , ALEXANDRIA , G83 0QN , 01389 773747 
 West Dunbartonshire , St Mary's Primary School (Alexandria) , Bank Street , -   , ALEXANDRIA , G83 0UJ , 01389 752022 
 Argyll & Bute , Arrochar Primary School , Tarbet , Arrochar , -   , G83 7DG , 01301 702261 
 West Dunbartonshire , Haldane Primary School , Miller Road , Balloch , ALEXANDRIA , G83 8AA , 01389 752354 
 West Dunbartonshire , St Kessog's Primary School , Miller Road , Balloch , ALEXANDRIA , G83 8AA , 01389 752617 
 West Dunbartonshire , Bonhill Primary School , Raglan Street , Bonhill , ALEXANDRIA , G83 9JA , 01389 773700 
 Argyll & Bute , Cardross Primary School , Kirkton Road , Cardross , -   , G82 5PN , 01389 841433 
 West Dunbartonshire , Aitkenbar Primary School , Whiteford Avenue , -   , DUMBARTON , G82 3JL , 01389 763931 
 West Dunbartonshire , Braehead Primary School , Meadow Road , -   , DUMBARTON , G82 2BL , 01389 762605 
 West Dunbartonshire , Dalreoch Primary School , Kingsway , Castlehill , DUMBARTON , G82 5AZ , 01389 763028 
 West Dunbartonshire , Knoxland Primary School , Leven Street , -   , DUMBARTON , G82 1QU , 01389 761592 
 West Dunbartonshire , St Michael's Primary School , St Michael's Way , Off Castlehill Road , DUMBARTON , G82 5BS , 01389 762038 
 West Dunbartonshire , St Patrick's Primary School , Crosslet Road , -   , DUMBARTON , G82 2LQ , 01389 765647 
 West Dunbartonshire , St Peter's Primary School , Whiteford Avenue , Bellsmyre , DUMBARTON , G82 3JL , 01389 762054 
 Argyll & Bute , Garelochhead Primary School , Feorlin Way , Garelochhead , -   , G84 0DG , 01436 810322 
 West Dunbartonshire , Gartocharn Primary School , Ross Loan , Gartocharn , BY ALEXANDRIA , G83 8NE , 01389 830342 
 Argyll & Bute , Colgrain Primary School , Redgauntlet Road , Helensburgh , -   , G84 7TZ , 01436 673557 
 Argyll & Bute , Hermitage Primary School , East Argyle Street , Helensburgh , -   , G84 7EW , 01436 672949 
 Argyll & Bute , John Logie Baird Primary School , Winston Road , Helensburgh , -   , G84 9EP , 01436 674001 
 Argyll & Bute , St Joseph's Primary School , Old Luss Road , Helensburgh , -   , G84 7LR , 01436 671748 
 West Dunbartonshire , Jamestown Primary School , Main Street , Jamestown , ALEXANDRIA , G83 8PN , 01389 752919 
 Argyll & Bute , Kilcreggan Primary School , School Road , Kilcreggan , HELENSBURGH , G84 0HT , 01436 842109 
 Argyll & Bute , Luss Primary School , Luss , By Alexandria , -   , G83 8NY , 01436 860244 
 West Dunbartonshire , Renton Primary School , Main Street , Renton , DUMBARTON , G82 4NA , 01389 752325 
 West Dunbartonshire , St Martin's Primary School , Place of Bonhill , Renton , DUMBARTON , G82 4QB , 01389 753044 
 Argyll & Bute , Rhu Primary School , School Road , Rhu , HELENSBURGH , G84 8RS , 01436 820316 
 Argyll & Bute , Rosneath Primary School , Rosneath , Helensburgh , -   , G84 0RJ , 01436 831354 
 West Dunbartonshire , St Ronan's Primary School , Ladyton , Bonhill , ALEXANDRIA , G83 9DZ , 01389 757051 
 West Dunbartonshire , Edinbarnet Primary School , Faifley Road , Faifley , CLYDEBANK , G81 5BQ , 01389 872093 
 West Dunbartonshire , Kilbowie Primary School , West Thomson Street , -   , CLYDEBANK , G81 3EA , 0141 952 2149 
 West Dunbartonshire , Linnvale Primary School , Livingstone Street , Linnvale , CLYDEBANK , G81 2RL , 0141 952 2625 
 West Dunbartonshire , Our Holy Redeemer's Primary School , East Barns Street , -   , CLYDEBANK , G81 1EZ , 0141 952 1460 
 West Dunbartonshire , St Eunan's Primary School , Gilmour Street , -   , CLYDEBANK , G81 2BW , 0141 570 3370 
 West Dunbartonshire , St Joseph's Primary School , Faifley Road , Faifley , CLYDEBANK , G81 5EY , 01389 872068 
 West Dunbartonshire , Whitecrook Primary School , Cochno Street , Whitecrook , CLYDEBANK , G81 1RQ , 0141 952 1621 
 West Dunbartonshire , Our Lady of Loretto Primary School , Castle Square , Dalmuir , CLYDEBANK , G81 4HN , 0141 952 0282 
 West Dunbartonshire , St Stephen's Primary School , Second Avenue , Dalmuir , CLYDEBANK , G81 3LE , 0141 952 1491 
 West Dunbartonshire , Carleith Primary School , Stark Avenue , Duntocher , CLYDEBANK , G81 6EF , 01389 875632 
 West Dunbartonshire , St Mary's Primary School (Duntocher) , Chapel Road , Duntocher , CLYDEBANK , G81 6DL , 01389 873211 
 West Dunbartonshire , Gavinburn Primary School , Dumbarton Road , -   , OLD KILPATRICK , G60 5NE , 01389 873159 
 West Dunbartonshire , Goldenhill Primary School , Stewart Drive , Hardgate , CLYDEBANK , G81 6AH , 01389 384030 
 West Dunbartonshire , Clydemuir Primary School , Ottawa Crescent , Dalmuir , CLYDEBANK , G81 4LB , 0141 952 1937 
 East Dunbartonshire , Bearsden Primary School , Roman Road , Bearsden , -   , G61 2SY , 0141 955 378 
 East Dunbartonshire , Baljaffray Primary School , Grampian Way , Bearsden , -   , G61 4RA , 0141 955 2241 
 East Dunbartonshire , Castlehill Primary School , Rosslyn Road , Bearsden , -   , G61 4DL , 0141 955 2215 
 East Dunbartonshire , Colquhoun Park Primary School , Canniesburn Road , Bearsden , -   , G61 1HD , 0141 955 2232 
 East Dunbartonshire , Killermont Primary School , 1 Aviemore Gardens , Bearsden , -   , G61 2BL , 0141 955 2264 
 East Dunbartonshire , Westerton Primary School , Crarae Avenue , Bearsden , -   , G61 1HY , 0141 955 2261 
 East Dunbartonshire , Mosshead Primary School , Stockiemuir Avenue , Bearsden , -   , G61 3LZ , 0141 955 2245 
 East Dunbartonshire , St Andrew's Primary School , Duntocher Road , Bearsden , -   , G61 4QL , 0141 955 2248 
 East Dunbartonshire , Milngavie Primary School , Hillhead Street , Milngavie , -   , G62 8AG , 0141 955 2251 
 East Dunbartonshire , Clober Primary School , Kirk Street , Milngavie , -   , G62 7PN , 0141 955 2232 
 East Dunbartonshire , St Joseph's Primary School , North Campbell Drive , Milngavie , -   , G62 7AA , 0141 9561600 
 East Dunbartonshire , Craigdhu Primary School , Prestonfield , Milngavie , -   , G62 7PZ , 0141 955 2237 
 East Dunbartonshire , Gartconner Primary School , Gartshore Road , Kirkintilloch , -   , G66 3TH , 0141 955 2323 
 East Dunbartonshire , Harestanes Primary School , Mauchline Court , Kirkintilloch , -   , G66 2SA , 0141 955 2320 
 East Dunbartonshire , Hillhead Primary School , Newdyke Avenue , Kirkintilloch , -   , G66 2DQ , 0141 955 2316 
 East Dunbartonshire , Holy Family Primary School , 38 Kerr Street , Kirkintilloch , GLASGOW , G66 1JZ , 0141 955 2212 
 East Dunbartonshire , Lairdsland Primary School , 70 Donaldson Street , Kirkintilloch , -   , G66 1XS , 0141 955 2310 
 East Dunbartonshire , Oxgang Primary School , Lammermoor Road , Kirkintilloch , -   , G66 2AB , 0141 955 2313 
 East Dunbartonshire , St Flannan's Primary School , Newdyke Road , Kirkintilloch , -   , G66 2JW , 0141 955 2222 
 East Dunbartonshire , St Agatha's Primary School , Gartshore Road , Kirkintilloch , -   , G66 3TH , 0141 955 2328 
 East Dunbartonshire , Twechar Primary School , Main Street , Twechar , -   , G65 9TA , 0141 855 2331 
 East Dunbartonshire , Auchinairn Primary School , Beech Road , Bishopbriggs , GLASGOW , G64 1NE , 0141 955 2289 
 North Lanarkshire , Auchinloch Primary School , Forth Avenue , Auchinloch , KIRKINTILLOCH , G66 5DU , 01236 794824 
 East Dunbartonshire , Balmuildy Primary School , Stirling Drive , Bishopbriggs , -   , G64 3AJ , 0141 955 2276 
 East Dunbartonshire , Meadowburn Primary School , Lendale Lane , Bishopbriggs , -   , G64 3LL , 0141 955 2293 
 East Dunbartonshire , St Helen's Primary School , Wester Cleddens Road , Bishopbriggs , -   , G64 1EH , 0141 955 2286 
 East Dunbartonshire , St Matthew's Primary School , Park Road , Bishopbriggs , GLASGOW , G64 2NP , 0141 955 2282 
 East Dunbartonshire , Wester Cleddens Primary , Wester Cleddens Road , Bishopbriggs , -   , G64 2NQ , 0141 955 2280 
 East Dunbartonshire , Woodhill Primary School , Kirriemuir Road , Bishopbriggs , GLASGOW , G64 1DL , 0141 955 2218 
 North Lanarkshire , St John Paul II Primary , 1 Laburnum Road , Viewpark , UDDINGSTON , G71 5DG , 01698 352560 
 North Lanarkshire , St Joseph's Primary School , Cardowan Road , Stepps , GLASGOW , G33 6AA , 01236 794816 
